length,descriptor,baseline_generated_mean,candidate_generated_mean,real_mean,baseline_abs_standardized_mean_discrepancy,candidate_abs_standardized_mean_discrepancy,mean_discrepancy_improvement,baseline_wasserstein_distance,candidate_wasserstein_distance,wasserstein_improvement,baseline_ks_statistic,candidate_ks_statistic,ks_improvement
128,triangle_violation_fraction,0.0012548828125,0.00119140625,0.0,0.0012548828125,0.00119140625,6.347656249999995e-05,0.0012548828125,0.00119140625,6.347656249999995e-05,0.84,0.71,0.13
128,triangle_violation_mean,0.0006303152162581,0.0006423064530827,0.0,0.0006303152162581,0.0006423064530827,-1.1991236824600011e-05,0.0006303152162581,0.0006423064530827,-1.1991236824600011e-05,0.84,0.71,0.13
128,negative_eigenvalue_mass_fraction,0.083164768310728,0.0745466744277509,3.746926033245365e-07,0.08316439361812468,0.07454629973514758,0.008618093882977101,0.0831643936638839,0.0745462997809068,0.008618093882977101,1.0,1.0,0.0
128,rank3_residual_energy_fraction,0.1335614384301001,0.1259669380436394,3.740689266142593e-07,0.1335610643611735,0.1259665639747128,0.007594500386460701,0.1335610643974664,0.1259665640110057,0.007594500386460701,1.0,1.0,0.0
256,adjacent_residue_distance_mean,3.9071171272034735,3.958885620079788,3.8133795570247377,0.09373757017873574,0.1455060630550502,-0.051768492876314465,0.1064779321632552,0.1465197831676931,-0.0400418510044379,0.65,0.79875,-0.14874999999999994
256,contact_fraction_6A,0.0192781862745098,0.0184950980392156,0.0218594960956365,0.0025813098211267017,0.0033643980564209003,-0.0007830882352941985,0.0025796544533518,0.0033627426886459,-0.0007830882352941001,0.569375,0.72375,-0.15437500000000004
256,contact_fraction_8A,0.0345199142156862,0.0341041666666666,0.0382033747724345,0.0036834605567482998,0.0040992081057678945,-0.0004157475490195947,0.0036799385993307,0.0040956861483503,-0.00041574754901960035,0.65375,0.69625,-0.04249999999999998
256,contact_fraction_10A,0.0604010416666666,0.0594243259803921,0.0687267991155033,0.008325757448836707,0.009302473135111206,-0.0009767156862744986,0.0083290559914073,0.0093057716776819,-0.0009767156862745992,0.605,0.715,-0.10999999999999999
256,long_range_contact_fraction,0.0069284220468191,0.0067192875936045,0.0122853604851167,0.005356938438297601,0.005566072891512201,-0.0002091344532146001,0.005345290043029,0.0055544244962436,-0.0002091344532146001,0.540625,0.5875,-0.046875
256,distance_mean,25.29075029373169,25.24803379058838,25.330715537071228,0.03996524333953744,0.08268174648284798,-0.04271650314331055,0.6148284842751246,0.5446225166320807,0.07020596764304388,0.125,0.1056249999999999,0.0193750000000001
256,distance_std,10.791311068534853,10.83686405658722,11.056411653757095,0.26510058522224256,0.21954759716987482,0.04555298805236774,0.7044381137327719,0.5413157172636555,0.16312239646911642,0.144375,0.1375,0.006874999999999992
256,radius_of_gyration,19.43184062401965,19.417740070345182,19.52311986695165,0.09127924293199996,0.10537979660646712,-0.014100553674467164,0.5825478585717634,0.4922424957288471,0.09030536284291629,0.125,0.103125,0.021875000000000006
256,triangle_violation_fraction,0.001279296875,0.0012939453125,0.0,0.001279296875,0.0012939453125,-1.4648437499999905e-05,0.001279296875,0.0012939453125,-1.4648437499999905e-05,0.8200000000000001,0.84,-0.019999999999999907
256,triangle_violation_mean,0.0016210476355627,0.0015594348637387,0.0,0.0016210476355627,0.0015594348637387,6.161277182399985e-05,0.0016210476355627,0.0015594348637387,6.161277182399985e-05,0.8200000000000001,0.84,-0.019999999999999907
256,negative_eigenvalue_mass_fraction,0.1167030228956801,0.1113241523316708,5.451686573342051e-07,0.11670247772702277,0.11132360716301347,0.005378870564009305,0.1167024777498202,0.1113236071858109,0.005378870564009305,1.0,1.0,0.0
256,rank3_residual_energy_fraction,0.1878990054678289,0.1804781067148279,5.445978171339833e-07,0.18789846087001177,0.18047756211701077,0.007420898753001004,0.1878984609086851,0.1804775621556841,0.007420898753000976,1.0,1.0,0.0
384,adjacent_residue_distance_mean,3.924256510778133,4.012914226148521,3.812486727918124,0.11176978286000905,0.20042749823039685,-0.0886577153703878,0.1212948967517998,0.2003464201672938,-0.07905152341549398,0.775,0.98,-0.20499999999999996
384,contact_fraction_6A,0.0135462902523933,0.0128228350739773,0.0144020894976484,0.0008557992452551,0.0015792544236711004,-0.0007234551784160003,0.0008804236170966,0.0015795009015866,-0.00069907728449,0.555,0.78625,-0.23124999999999996
